,date,max,min,precip
893,6/11/2012,74,57,0
894,6/12/2012,74,60,0.01
895,6/13/2012,65,62,0.7
896,6/14/2012,68,61,0
897,6/15/2012,69,57,0
898,6/16/2012,65,54,0
899,6/17/2012,63,52,0
900,6/18/2012,64,55,0
901,6/19/2012,76,56,0
902,6/20/2012,97,66,0
903,6/21/2012,96,80,0
904,6/22/2012,95,74,0.02
905,6/23/2012,81,65,1.19
906,6/24/2012,84,64,0
907,6/25/2012,73,61,0.93
908,6/26/2012,73,61,0.06
909,6/27/2012,77,61,0
910,6/28/2012,83,65,0
911,6/29/2012,89,66,0.05
912,6/30/2012,90,70,0
913,7/1/2012,91,70,0
914,7/2/2012,84,69,0
915,7/3/2012,86,68,0
916,7/4/2012,84,68,0.14
917,7/5/2012,83,70,0
918,7/6/2012,80,68,0
919,7/7/2012,86,73,0
920,7/8/2012,89,71,0
921,7/9/2012,84,67,0
922,7/10/2012,83,65,0
923,7/11/2012,80,66,0
924,7/12/2012,86,66,0
925,7/13/2012,90,69,0
926,7/14/2012,91,72,0
927,7/15/2012,91,72,0
928,7/16/2012,88,72,0
929,7/17/2012,97,76,0
930,7/18/2012,89,70,1.74
931,7/19/2012,74,66,0.06
932,7/20/2012,71,64,0
933,7/21/2012,74,61,0
934,7/22/2012,84,61,0
935,7/23/2012,86,66,0.02
936,7/24/2012,91,68,0.55
937,7/25/2012,83,65,0
938,7/26/2012,84,66,0
939,7/27/2012,77,64,0.02
940,7/28/2012,72,63,0.87
941,7/29/2012,73,64,0
942,7/30/2012,81,63,0
943,7/31/2012,73,63,0.48
944,8/1/2012,78,68,0.8
945,8/2/2012,86,68,0
946,8/3/2012,92,72,0
947,8/4/2012,82,74,0
948,8/5/2012,88,72,0.08
949,8/6/2012,85,71,0
950,8/7/2012,77,67,0
951,8/8/2012,83,66,0
952,8/9/2012,83,69,0
953,8/10/2012,84,69,1.17
954,8/11/2012,81,71,0
955,8/12/2012,84,72,0.01
956,8/13/2012,86,71,0
957,8/14/2012,83,70,0
958,8/15/2012,84,66,0.83
959,8/16/2012,85,67,0
960,8/17/2012,86,66,0
961,8/18/2012,72,64,0.04
962,8/19/2012,73,61,0
963,8/20/2012,75,62,0
964,8/21/2012,83,66,0
965,8/22/2012,78,66,0
966,8/23/2012,87,66,0
967,8/24/2012,78,68,0
968,8/25/2012,77,66,0
969,8/26/2012,76,64,0
970,8/27/2012,85,62,0
971,8/28/2012,86,68,0.15
972,8/29/2012,75,62,0
973,8/30/2012,83,60,0
974,8/31/2012,90,68,0
975,9/1/2012,80,63,0
976,9/2/2012,73,62,0
977,9/3/2012,72,59,0
978,9/4/2012,73,63,0.44
979,9/5/2012,82,66,0.66
980,9/6/2012,79,65,0
981,9/7/2012,82,68,0.43
982,9/8/2012,82,67,0.71
983,9/9/2012,75,62,0
984,9/10/2012,69,56,0
985,9/11/2012,73,53,0
986,9/12/2012,73,53,0
987,9/13/2012,82,60,0
988,9/14/2012,81,61,0
989,9/15/2012,74,59,0.12
990,9/16/2012,71,54,0
991,9/17/2012,70,53,0
992,9/18/2012,75,58,0.09
993,9/19/2012,72,55,0.61
994,9/20/2012,62,51,0
995,9/21/2012,63,51,0
996,9/22/2012,67,56,0
997,9/23/2012,71,56,0.02
998,9/24/2012,67,51,0
999,9/25/2012,73,49,0
1000,9/26/2012,74,59,0
1001,9/27/2012,69,55,0
1002,9/28/2012,58,54,0.79
1003,9/29/2012,57,54,0.02
1004,9/30/2012,59,53,0.21
1005,10/1/2012,68,50,0
1006,10/2/2012,71,56,0.03
1007,10/3/2012,64,59,0.08
1008,10/4/2012,62,59,0.03
1009,10/5/2012,76,57,0
1010,10/6/2012,78,54,0.06
1011,10/7/2012,58,48,0.11
1012,10/8/2012,56,46,0
1013,10/9/2012,58,53,0
1014,10/10/2012,62,52,0.14
1015,10/11/2012,59,45,0
1016,10/12/2012,54,40,0.03
1017,10/13/2012,53,35,0
1018,10/14/2012,67,47,0.19
1019,10/15/2012,74,60,0.02
1020,10/16/2012,63,45,0.06
1021,10/17/2012,56,42,0
1022,10/18/2012,60,44,0
1023,10/19/2012,68,53,0.06
1024,10/20/2012,74,58,0.16
1025,10/21/2012,64,49,0
1026,10/22/2012,68,52,0
1027,10/23/2012,67,51,0
1028,10/24/2012,55,47,0
1029,10/25/2012,59,44,0
1030,10/26/2012,66,47,0
1031,10/27/2012,60,49,0
1032,10/28/2012,56,51,0.08
1033,10/29/2012,61,53,1.06
1034,10/30/2012,63,52,0.49
1035,10/31/2012,56,47,0.02
1036,11/1/2012,57,45,0
1037,11/2/2012,52,45,0.03
1038,11/3/2012,53,42,0
1039,11/4/2012,53,38,0
1040,11/5/2012,45,33,0
1041,11/6/2012,41,31,0
1042,11/7/2012,45,32,0.33
1043,11/8/2012,40,32,0.21
1044,11/9/2012,53,38,0
1045,11/10/2012,55,40,0
1046,11/11/2012,61,40,0
1047,11/12/2012,66,47,0
1048,11/13/2012,63,40,0.29
1049,11/14/2012,45,36,0
1050,11/15/2012,41,34,0
1051,11/16/2012,45,35,0
1052,11/17/2012,47,36,0
1053,11/18/2012,47,33,0
1054,11/19/2012,48,33,0
1055,11/20/2012,48,34,0
1056,11/21/2012,49,38,0
1057,11/22/2012,50,40,0
1058,11/23/2012,49,36,0
1059,11/24/2012,48,34,0
1060,11/25/2012,40,31,0
1061,11/26/2012,46,33,0
1062,11/27/2012,39,34,0.15
1063,11/28/2012,36,32,0
1064,11/29/2012,43,32,0
1065,11/30/2012,38,30,0
1066,12/1/2012,32,28,0.03
1067,12/2/2012,52,32,0
1068,12/3/2012,59,41,0
1069,12/4/2012,57,39,0.01
1070,12/5/2012,57,33,0
1071,12/6/2012,41,30,0
1072,12/7/2012,44,30,0.03
1073,12/8/2012,47,43,0.34
1074,12/9/2012,49,41,0.08
1075,12/10/2012,60,42,0.56
1076,12/11/2012,56,34,0
1077,12/12/2012,40,31,0
1078,12/13/2012,42,29,0
1079,12/14/2012,49,31,0
1080,12/15/2012,40,33,0
1081,12/16/2012,39,34,0.25
1082,12/17/2012,45,37,0.48
1083,12/18/2012,50,41,0.86
1084,12/19/2012,45,38,0
1085,12/20/2012,43,33,0
1086,12/21/2012,52,38,0.65
1087,12/22/2012,38,30,0
1088,12/23/2012,38,29,0
1089,12/24/2012,40,31,0
1090,12/25/2012,35,28,0.01
1091,12/26/2012,39,23,0.23
1092,12/27/2012,47,30,1.67
1093,12/28/2012,37,28,0
1094,12/29/2012,37,29,0.69
1095,12/30/2012,30,22,0.04
1096,12/31/2012,34,21,0
1097,1/1/2013,37,20,0
1098,1/2/2013,30,12,0
1099,1/3/2013,25,7,0
1100,1/4/2013,38,21,0
1101,1/5/2013,42,27,0
1102,1/6/2013,43,28,0
1103,1/7/2013,39,29,0
1104,1/8/2013,46,28,0
1105,1/9/2013,46,28,0
1106,1/10/2013,47,35,0
1107,1/11/2013,40,31,0.12
1108,1/12/2013,44,38,0.01
1109,1/13/2013,51,40,0
1110,1/14/2013,61,42,0
1111,1/15/2013,42,35,0
1112,1/16/2013,36,30,0.37
1113,1/17/2013,42,30,0
1114,1/18/2013,30,19,0
1115,1/19/2013,49,24,0
1116,1/20/2013,54,29,0
1117,1/21/2013,30,23,0.01
1118,1/22/2013,25,15,0
1119,1/23/2013,17,8,0
1120,1/24/2013,21,4,0
1121,1/25/2013,24,10,0.01
1122,1/26/2013,25,13,0.01
1123,1/27/2013,32,14,0
1124,1/28/2013,31,21,0.17
1125,1/29/2013,34,27,0.01
1126,1/30/2013,60,33,0.06
1127,1/31/2013,60,32,0.31
1128,2/1/2013,34,23,0
1129,2/2/2013,30,19,0
1130,2/3/2013,27,23,0.03
1131,2/4/2013,31,22,0
1132,2/5/2013,27,22,0.03
1133,2/6/2013,40,26,0.05
1134,2/7/2013,30,18,0
1135,2/8/2013,34,20,0.85
1136,2/9/2013,20,15,1
1137,2/10/2013,36,15,0
1138,2/11/2013,45,20,0.2
1139,2/12/2013,44,36,0
1140,2/13/2013,42,30,0
1141,2/14/2013,42,32,0
1142,2/15/2013,47,30,0
1143,2/16/2013,38,32,0.01
1144,2/17/2013,32,18,0.2
1145,2/18/2013,33,16,0
1146,2/19/2013,45,26,0.45
1147,2/20/2013,43,27,0.01
1148,2/21/2013,33,25,0
1149,2/22/2013,38,26,0
1150,2/23/2013,38,32,0.23
1151,2/24/2013,38,29,0.82
1152,2/25/2013,41,28,0.01
1153,2/26/2013,41,29,0
1154,2/27/2013,40,38,1.37
1155,2/28/2013,44,33,0
1156,3/1/2013,41,34,0
1157,3/2/2013,42,34,0
1158,3/3/2013,43,33,0
1159,3/4/2013,41,31,0
1160,3/5/2013,43,32,0
1161,3/6/2013,41,35,0.05
1162,3/7/2013,37,30,0.46
1163,3/8/2013,42,28,0.94
1164,3/9/2013,38,31,0
1165,3/10/2013,37,28,0
1166,3/11/2013,50,35,0
1167,3/12/2013,53,39,0.29
1168,3/13/2013,51,39,0
1169,3/14/2013,39,23,0
1170,3/15/2013,41,21,0
1171,3/16/2013,40,30,0
1172,3/17/2013,38,25,0
1173,3/18/2013,33,21,0.12
1174,3/19/2013,36,28,1.35
1175,3/20/2013,39,26,0
1176,3/21/2013,35,30,0.02
1177,3/22/2013,40,29,0
1178,3/23/2013,44,30,0
1179,3/24/2013,48,33,0
1180,3/25/2013,44,33,0
1181,3/26/2013,50,34,0.05
1182,3/27/2013,55,36,0
1183,3/28/2013,48,38,0
1184,3/29/2013,56,40,0.01
1185,3/30/2013,54,40,0
1186,3/31/2013,59,34,0.03
1187,4/1/2013,62,35,0.12
1188,4/2/2013,42,31,0
1189,4/3/2013,47,31,0
1190,4/4/2013,56,32,0
1191,4/5/2013,57,38,0
1192,4/6/2013,47,33,0
1193,4/7/2013,54,32,0
1194,4/8/2013,63,46,0
1195,4/9/2013,73,45,0.06
1196,4/10/2013,54,45,0.19
1197,4/11/2013,49,42,0.04
1198,4/12/2013,43,38,0.35
1199,4/13/2013,51,36,0.02
1200,4/14/2013,55,42,0
1201,4/15/2013,49,38,0
1202,4/16/2013,64,39,0
1203,4/17/2013,66,47,0
1204,4/18/2013,63,45,0
1205,4/19/2013,75,53,0.05
1206,4/20/2013,65,44,0.38
1207,4/21/2013,50,37,0
1208,4/22/2013,49,36,0
1209,4/23/2013,43,41,0.13
1210,4/24/2013,69,43,0
1211,4/25/2013,66,48,0.03
1212,4/26/2013,52,44,0
1213,4/27/2013,56,42,0
1214,4/28/2013,63,44,0
1215,4/29/2013,68,48,0
1216,4/30/2013,61,47,0
1217,5/1/2013,60,45,0
1218,5/2/2013,70,47,0
1219,5/3/2013,53,44,0
1220,5/4/2013,52,44,0
1221,5/5/2013,53,40,0
1222,5/6/2013,55,43,0
1223,5/7/2013,72,47,0
1224,5/8/2013,66,53,0.37
1225,5/9/2013,63,53,0.61
1226,5/10/2013,69,56,0.06
1227,5/11/2013,72,59,0.02
1228,5/12/2013,73,51,0.04
1229,5/13/2013,60,46,0
1230,5/14/2013,60,44,0
1231,5/15/2013,67,44,0
1232,5/16/2013,82,53,0
1233,5/17/2013,70,54,0
1234,5/18/2013,67,51,0
1235,5/19/2013,63,50,0.17
1236,5/20/2013,82,56,0.04
1237,5/21/2013,66,52,0.01
1238,5/22/2013,60,51,0.05
1239,5/23/2013,77,53,0.05
1240,5/24/2013,70,51,0.57
1241,5/25/2013,54,42,0.34
1242,5/26/2013,60,41,0.05
1243,5/27/2013,73,47,0
1244,5/28/2013,64,51,0
1245,5/29/2013,70,57,0.84
1246,5/30/2013,88,65,0
1247,5/31/2013,94,72,0
1248,6/1/2013,92,70,0
1249,6/2/2013,88,68,0
1250,6/3/2013,77,62,0.71
1251,6/4/2013,73,55,0
1252,6/5/2013,72,57,0
1253,6/6/2013,69,57,0.02
1254,6/7/2013,58,55,3.07
1255,6/8/2013,79,55,0.54
1256,6/9/2013,80,61,0
1257,6/10/2013,69,58,0.88
1258,6/11/2013,64,56,1.38
1259,6/12/2013,71,56,0.07
1260,6/13/2013,67,53,0.72
1261,6/14/2013,74,53,1.02
1262,6/15/2013,80,62,0
1263,6/16/2013,77,61,0
1264,6/17/2013,87,63,0.43
1265,6/18/2013,71,59,0.63
1266,6/19/2013,71,58,0
1267,6/20/2013,77,58,0
1268,6/21/2013,84,61,0
1269,6/22/2013,85,65,0
1270,6/23/2013,91,66,0
1271,6/24/2013,95,70,0.33
1272,6/25/2013,92,69,0
1273,6/26/2013,84,64,0.04
1274,6/27/2013,66,61,0.03
1275,6/28/2013,81,62,0.45
1276,6/29/2013,83,70,0.07
1277,6/30/2013,84,69,0.11
1278,7/1/2013,85,71,0.03
1279,7/2/2013,82,61,0
1280,7/3/2013,91,62,0
1281,7/4/2013,94,75,0
1282,7/5/2013,95,79,0
1283,7/6/2013,93,79,0
1284,7/7/2013,93,75,0
1285,7/8/2013,85,66,0.01
1286,7/9/2013,72,65,0
1287,7/10/2013,86,67,0.01
1288,7/11/2013,82,73,0.17
1289,7/12/2013,74,66,0
1290,7/13/2013,72,66,0
1291,7/14/2013,93,69,0
1292,7/15/2013,92,74,0
1293,7/16/2013,93,75,0.01
1294,7/17/2013,95,73,0
1295,7/18/2013,91,76,0
1296,7/19/2013,99,78,0
1297,7/20/2013,96,79,0
1298,7/21/2013,79,68,0.01
1299,7/22/2013,76,68,0
1300,7/23/2013,82,68,1.76
1301,7/24/2013,88,66,0
1302,7/25/2013,66,60,0.27
1303,7/26/2013,72,62,1
1304,7/27/2013,84,62,0
1305,7/28/2013,75,67,0.01
1306,7/29/2013,81,66,0.33
1307,7/30/2013,84,66,0
1308,7/31/2013,79,68,0
1309,8/1/2013,82,66,0
1310,8/2/2013,85,66,0.13
1311,8/3/2013,80,68,0
1312,8/4/2013,82,65,0
1313,8/5/2013,78,61,0
1314,8/6/2013,74,59,0
1315,8/7/2013,79,61,0
1316,8/8/2013,81,65,0.07
1317,8/9/2013,76,71,1.62
1318,8/10/2013,85,67,0
1319,8/11/2013,81,63,0
1320,8/12/2013,84,65,0
1321,8/13/2013,73,66,0
1322,8/14/2013,76,63,0
1323,8/15/2013,78,60,0
1324,8/16/2013,80,62,0
1325,8/17/2013,74,64,0
1326,8/18/2013,78,63,0
1327,8/19/2013,84,64,0
1328,8/20/2013,87,69,0
1329,8/21/2013,89,67,0
1330,8/22/2013,89,70,0
1331,8/23/2013,78,66,0
1332,8/24/2013,72,60,0
1333,8/25/2013,83,61,0
1334,8/26/2013,84,67,0.01
1335,8/27/2013,76,65,0.01
1336,8/28/2013,73,61,0
1337,8/29/2013,67,62,0
1338,8/30/2013,84,63,0
1339,8/31/2013,82,69,0
1340,9/1/2013,79,70,0.38
1341,9/2/2013,81,69,0.38
1342,9/3/2013,81,67,0
1343,9/4/2013,82,63,0
1344,9/5/2013,70,57,0.09
1345,9/6/2013,71,52,0
1346,9/7/2013,81,54,0
1347,9/8/2013,78,56,0
1348,9/9/2013,71,52,0
1349,9/10/2013,77,59,0.03
1350,9/11/2013,97,68,0
1351,9/12/2013,88,67,0.57
1352,9/13/2013,76,61,0.39
1353,9/14/2013,68,57,0
1354,9/15/2013,73,54,0
1355,9/16/2013,70,50,0
1356,9/17/2013,60,44,0
1357,9/18/2013,75,51,0
1358,9/19/2013,71,54,0
1359,9/20/2013,71,55,0
1360,9/21/2013,77,57,0
1361,9/22/2013,73,55,0.37
1362,9/23/2013,65,50,0
1363,9/24/2013,68,47,0
1364,9/25/2013,63,52,0
1365,9/26/2013,63,55,0
1366,9/27/2013,66,57,0
1367,9/28/2013,69,55,0
1368,9/29/2013,62,51,0
1369,9/30/2013,65,51,0
1370,10/1/2013,75,52,0
1371,10/2/2013,82,62,0
1372,10/3/2013,79,61,0
1373,10/4/2013,67,59,0.03
1374,10/5/2013,68,59,0
1375,10/6/2013,62,56,0.31
1376,10/7/2013,78,60,0.11
1377,10/8/2013,68,52,0
1378,10/9/2013,61,49,0
1379,10/10/2013,61,48,0
1380,10/11/2013,66,52,0
1381,10/12/2013,61,53,0
1382,10/13/2013,61,49,0
1383,10/14/2013,61,44,0
1384,10/15/2013,64,52,0
1385,10/16/2013,62,51,0
1386,10/17/2013,73,54,0.03
1387,10/18/2013,70,56,0.02
1388,10/19/2013,67,50,0
1389,10/20/2013,64,49,0
1390,10/21/2013,68,45,0
1391,10/22/2013,71,48,0
1392,10/23/2013,53,46,0
1393,10/24/2013,56,43,0
1394,10/25/2013,52,39,0
1395,10/26/2013,57,37,0
1396,10/27/2013,57,44,0.03
1397,10/28/2013,60,39,0
1398,10/29/2013,49,35,0
1399,10/30/2013,53,39,0.05
1400,10/31/2013,63,40,0.03
1401,11/1/2013,72,60,0.03
1402,11/2/2013,66,50,0
1403,11/3/2013,53,34,0.03
1404,11/4/2013,42,31,0
1405,11/5/2013,48,32,0
1406,11/6/2013,61,42,0
1407,11/7/2013,68,43,0.22
1408,11/8/2013,50,38,0
1409,11/9/2013,47,35,0
1410,11/10/2013,58,42,0.03
1411,11/11/2013,53,41,0
1412,11/12/2013,50,29,0.08
1413,11/13/2013,38,26,0
1414,11/14/2013,52,30,0
1415,11/15/2013,62,38,0
1416,11/16/2013,59,40,0
1417,11/17/2013,55,38,0.04
1418,11/18/2013,67,50,0.15
1419,11/19/2013,50,32,0
1420,11/20/2013,43,29,0
1421,11/21/2013,48,29,0
1422,11/22/2013,48,42,0.25
1423,11/23/2013,50,31,0
1424,11/24/2013,31,21,0
1425,11/25/2013,34,18,0
1426,11/26/2013,44,32,0.1
1427,11/27/2013,62,39,1.79
1428,11/28/2013,39,27,0
1429,11/29/2013,35,23,0
1430,11/30/2013,35,20,0
1431,12/1/2013,47,34,0.27
1432,12/2/2013,41,37,0
1433,12/3/2013,49,36,0
1434,12/4/2013,45,35,0
1435,12/5/2013,57,36,0.01
1436,12/6/2013,57,35,0.3
1437,12/7/2013,42,31,0.09
1438,12/8/2013,32,27,0
1439,12/9/2013,43,26,0.43
1440,12/10/2013,38,27,0.07
1441,12/11/2013,32,24,0
1442,12/12/2013,27,18,0
1443,12/13/2013,30,16,0
1444,12/14/2013,31,11,0.22
1445,12/15/2013,38,23,0.64
1446,12/16/2013,30,20,0
1447,12/17/2013,28,9,0.53
1448,12/18/2013,36,19,0
1449,12/19/2013,43,27,0
1450,12/20/2013,51,32,0
1451,12/21/2013,54,41,0
1452,12/22/2013,54,35,0.01
1453,12/23/2013,40,33,0.68
1454,12/24/2013,40,28,0
1455,12/25/2013,28,15,0
1456,12/26/2013,36,21,0.05
1457,12/27/2013,35,28,0
1458,12/28/2013,48,27,0
1459,12/29/2013,44,33,1.32
1460,12/30/2013,44,19,0
1461,12/31/2013,26,14,0
1462,1/1/2014,29,19,0
1463,1/2/2014,26,2,0.38
1464,1/3/2014,14,2,0.19
1465,1/4/2014,27,2,0
1466,1/5/2014,38,24,0.04
1467,1/6/2014,56,29,0.32
1468,1/7/2014,29,9,0
1469,1/8/2014,22,7,0
1470,1/9/2014,30,19,0
1471,1/10/2014,37,18,0.02
1472,1/11/2014,59,34,0.54
1473,1/12/2014,54,37,0
1474,1/13/2014,51,31,0
1475,1/14/2014,50,44,0.79
1476,1/15/2014,48,35,0
1477,1/16/2014,39,33,0
1478,1/17/2014,46,33,0
1479,1/18/2014,38,32,0.79
1480,1/19/2014,35,30,0.03
1481,1/20/2014,41,26,0
1482,1/21/2014,26,11,0.11
1483,1/22/2014,18,7,0
1484,1/23/2014,22,6,0
1485,1/24/2014,19,7,0
1486,1/25/2014,38,15,0
1487,1/26/2014,26,16,0
1488,1/27/2014,47,21,0.02
1489,1/28/2014,21,13,0
1490,1/29/2014,27,15,0.01
1491,1/30/2014,30,16,0
1492,1/31/2014,43,22,0
1493,2/1/2014,42,32,0
1494,2/2/2014,55,31,0.02
1495,2/3/2014,41,27,0.17
1496,2/4/2014,35,23,0
1497,2/5/2014,33,24,1.11
1498,2/6/2014,28,19,0
1499,2/7/2014,30,19,0
1500,2/8/2014,29,18,0
1501,2/9/2014,30,21,0.03
1502,2/10/2014,30,20,0
1503,2/11/2014,25,14,0
1504,2/12/2014,23,8,0
1505,2/13/2014,36,21,1.35
1506,2/14/2014,37,29,0.31
1507,2/15/2014,35,27,0.33
1508,2/16/2014,33,23,0.02
1509,2/17/2014,29,14,0
1510,2/18/2014,35,14,0.22
1511,2/19/2014,36,21,0.25
1512,2/20/2014,48,33,0.08
1513,2/21/2014,44,34,0.22
1514,2/22/2014,50,34,0
1515,2/23/2014,52,34,0
1516,2/24/2014,45,24,0
1517,2/25/2014,29,22,0
1518,2/26/2014,32,16,0
1519,2/27/2014,30,12,0.02
1520,2/28/2014,25,10,0
1521,3/1/2014,36,16,0
1522,3/2/2014,40,30,0
1523,3/3/2014,30,16,0
1524,3/4/2014,31,12,0
1525,3/5/2014,29,20,0
1526,3/6/2014,25,11,0
1527,3/7/2014,34,16,0
1528,3/8/2014,55,27,0
1529,3/9/2014,43,30,0
1530,3/10/2014,44,28,0.03
1531,3/11/2014,60,34,0
1532,3/12/2014,46,37,0.43
1533,3/13/2014,37,17,0.06
1534,3/14/2014,39,16,0
1535,3/15/2014,57,38,0.01
1536,3/16/2014,37,23,0
1537,3/17/2014,27,16,0
1538,3/18/2014,33,20,0
1539,3/19/2014,41,27,0
1540,3/20/2014,52,37,0.29
1541,3/21/2014,45,34,0
1542,3/22/2014,57,28,0
1543,3/23/2014,44,22,0
1544,3/24/2014,33,17,0
1545,3/25/2014,39,21,0
1546,3/26/2014,35,24,0
1547,3/27/2014,46,21,0
1548,3/28/2014,60,35,0.02
1549,3/29/2014,52,39,0.97
1550,3/30/2014,43,36,2.23
1551,3/31/2014,42,34,0.44
1552,4/1/2014,47,34,0
1553,4/2/2014,46,37,0
1554,4/3/2014,54,34,0
1555,4/4/2014,44,37,0.26
1556,4/5/2014,54,38,0.23
1557,4/6/2014,59,35,0
1558,4/7/2014,59,38,0.04
1559,4/8/2014,65,43,0.67
1560,4/9/2014,59,41,0
1561,4/10/2014,60,34,0
1562,4/11/2014,69,48,0
1563,4/12/2014,69,49,0.04
1564,4/13/2014,63,45,0.04
1565,4/14/2014,75,57,0
1566,4/15/2014,68,41,0.62
1567,4/16/2014,45,31,0.36
1568,4/17/2014,40,32,0
1569,4/18/2014,42,31,0
1570,4/19/2014,63,37,0
1571,4/20/2014,48,39,0
1572,4/21/2014,69,36,0
1573,4/22/2014,73,47,0.05
1574,4/23/2014,57,46,0.23
1575,4/24/2014,59,42,0
1576,4/25/2014,57,43,0
1577,4/26/2014,47,42,0.2
1578,4/27/2014,50,41,0.15
1579,4/28/2014,54,42,0
1580,4/29/2014,44,42,0
1581,4/30/2014,45,41,0.35
1582,5/1/2014,60,44,0.62
1583,5/2/2014,69,50,0.01
1584,5/3/2014,67,50,0
1585,5/4/2014,62,50,0
1586,5/5/2014,66,50,0
1587,5/6/2014,64,47,0
1588,5/7/2014,69,47,0
1589,5/8/2014,62,48,0
1590,5/9/2014,59,50,0
1591,5/10/2014,80,57,0.34
1592,5/11/2014,80,62,0
1593,5/12/2014,85,52,0
1594,5/13/2014,52,46,0
1595,5/14/2014,63,46,0
1596,5/15/2014,77,57,0
1597,5/16/2014,73,59,0.06
1598,5/17/2014,75,58,0.65
1599,5/18/2014,63,52,0
1600,5/19/2014,68,52,0.05
1601,5/20/2014,69,53,0
1602,5/21/2014,65,52,0
1603,5/22/2014,59,51,0.25
1604,5/23/2014,57,52,0.02
1605,5/24/2014,61,52,0.18
1606,5/25/2014,66,52,0
1607,5/26/2014,79,55,0.01
1608,5/27/2014,74,50,0.48
1609,5/28/2014,50,44,0.08
1610,5/29/2014,58,43,0
1611,5/30/2014,66,48,0.11
1612,5/31/2014,60,52,0
1613,6/1/2014,66,51,0
1614,6/2/2014,83,56,0
1615,6/3/2014,72,57,0
1616,6/4/2014,60,55,0.14
1617,6/5/2014,60,57,0.78
1618,6/6/2014,76,57,0
1619,6/7/2014,80,61,0
1620,6/8/2014,81,67,0
1621,6/9/2014,81,66,0
1622,6/10/2014,79,59,0.85
1623,6/11/2014,63,58,0
1624,6/12/2014,66,59,0
1625,6/13/2014,64,59,0.54
1626,6/14/2014,77,58,0.01
1627,6/15/2014,80,58,0
1628,6/16/2014,73,62,0
1629,6/17/2014,84,62,0.02
1630,6/18/2014,87,68,0
1631,6/19/2014,84,67,0
1632,6/20/2014,77,61,0
1633,6/21/2014,75,57,0
1634,6/22/2014,71,59,0
1635,6/23/2014,77,59,0
1636,6/24/2014,84,60,0
1637,6/25/2014,89,66,0
1638,6/26/2014,81,60,0.28
1639,6/27/2014,72,59,0
1640,6/28/2014,80,59,0
1641,6/29/2014,86,62,0
1642,6/30/2014,89,64,0
1643,7/1/2014,89,69,0
1644,7/2/2014,91,73,0
1645,7/3/2014,92,69,0.28
1646,7/4/2014,76,64,1.88
1647,7/5/2014,80,59,0.35
1648,7/6/2014,85,66,0
1649,7/7/2014,88,69,0.08
1650,7/8/2014,92,73,0
1651,7/9/2014,88,73,0
1652,7/10/2014,82,66,0
1653,7/11/2014,73,63,0
1654,7/12/2014,80,62,0
1655,7/13/2014,85,68,0
1656,7/14/2014,86,71,0.67
1657,7/15/2014,85,71,0
1658,7/16/2014,76,69,0.85
1659,7/17/2014,81,67,0
1660,7/18/2014,76,65,0
1661,7/19/2014,72,63,0
1662,7/20/2014,72,61,0
1663,7/21/2014,73,61,0
1664,7/22/2014,87,63,0
1665,7/23/2014,92,71,0
1666,7/24/2014,76,63,0
1667,7/25/2014,83,62,0
1668,7/26/2014,85,64,0
1669,7/27/2014,80,66,0.35
1670,7/28/2014,84,65,0.11
1671,7/29/2014,79,64,0
1672,7/30/2014,78,63,0
1673,7/31/2014,81,62,0
1674,8/1/2014,82,65,0
1675,8/2/2014,72,62,0.03
1676,8/3/2014,70,62,0
1677,8/4/2014,80,62,0
1678,8/5/2014,82,70,0
1679,8/6/2014,83,70,0.01
1680,8/7/2014,79,64,0.01
1681,8/8/2014,85,61,0
1682,8/9/2014,78,65,0
1683,8/10/2014,80,66,0
1684,8/11/2014,84,65,0
1685,8/12/2014,82,64,0
1686,8/13/2014,69,64,1.06
1687,8/14/2014,77,62,0
1688,8/15/2014,75,60,0
1689,8/16/2014,78,61,0
1690,8/17/2014,81,64,0
1691,8/18/2014,79,62,0
1692,8/19/2014,74,59,0
1693,8/20/2014,74,59,0
1694,8/21/2014,72,60,0
1695,8/22/2014,72,63,0.08
1696,8/23/2014,72,61,0
1697,8/24/2014,75,63,0
1698,8/25/2014,81,67,0
1699,8/26/2014,85,64,0
1700,8/27/2014,91,67,0.02
1701,8/28/2014,82,64,0
1702,8/29/2014,71,59,0
1703,8/30/2014,79,58,0
1704,8/31/2014,85,67,0.54
1705,9/1/2014,85,72,0
1706,9/2/2014,93,71,0.01
1707,9/3/2014,85,72,0
1708,9/4/2014,83,66,0
1709,9/5/2014,91,67,0
1710,9/6/2014,92,69,0.22
1711,9/7/2014,76,63,0.15
1712,9/8/2014,71,59,0
1713,9/9/2014,69,61,0
1714,9/10/2014,70,60,0
1715,9/11/2014,80,62,0
1716,9/12/2014,68,56,0
1717,9/13/2014,67,53,0.13
1718,9/14/2014,66,52,0
1719,9/15/2014,67,48,0
1720,9/16/2014,65,55,0
1721,9/17/2014,69,54,0
1722,9/18/2014,75,55,0
1723,9/19/2014,56,46,0
1724,9/20/2014,73,47,0
1725,9/21/2014,82,63,0.01
1726,9/22/2014,74,53,0
1727,9/23/2014,72,50,0
1728,9/24/2014,66,54,0
1729,9/25/2014,62,53,0
1730,9/26/2014,69,54,0
1731,9/27/2014,81,60,0
1732,9/28/2014,87,60,0
1733,9/29/2014,74,57,0
1734,9/30/2014,57,56,0.18
1735,10/1/2014,57,56,1.16
1736,10/2/2014,56,51,0.16
1737,10/3/2014,55,48,0.01
